Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319392,1,OK,0.6582946,-0.7312265,-0.1787626,0.0000000,-11.059,-48.156,-90.969,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319400,1,OK,0.6579018,-0.7312472,-0.1801186,0.0000000,-10.667,-48.181,-90.788,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319408,1,OK,0.6572557,-0.7319451,-0.1796422,0.0000000,-10.172,-48.196,-90.648,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319416,1,OK,0.6565279,-0.7326273,-0.1795229,0.0000000,-9.589,-48.205,-90.651,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319424,1,OK,0.6559289,-0.7330422,-0.1800178,0.0000000,-8.852,-48.230,-90.688,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319432,1,OK,0.6555958,-0.7331480,-0.1807986,0.0000000,-8.024,-48.247,-90.784,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319440,1,OK,0.6554858,-0.7329211,-0.1821126,0.0000000,-7.235,-48.259,-90.941,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319448,1,OK,0.6558001,-0.7319387,-0.1849107,0.0000000,-6.515,-48.256,-91.110,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319456,1,OK,0.6561952,-0.7307649,-0.1881235,0.0000000,-5.920,-48.276,-91.188,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319464,1,OK,0.6566624,-0.7297379,-0.1904655,0.0000000,-5.476,-48.270,-91.324,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319472,1,OK,0.6572494,-0.7287345,-0.1922738,0.0000000,-4.949,-48.288,-91.330,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319480,1,OK,0.6578231,-0.7280261,-0.1929941,0.0000000,-4.302,-48.288,-91.525,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319488,1,OK,0.6582661,-0.7275156,-0.1934086,0.0000000,-3.592,-48.319,-91.814,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319496,1,OK,0.6587611,-0.7268955,-0.1940536,0.0000000,-2.904,-48.324,-92.154,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319504,1,OK,0.6595580,-0.7255641,-0.1963162,0.0000000,-2.127,-48.371,-92.323,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319512,1,OK,0.6608545,-0.7239632,-0.1978600,0.0000000,-1.282,-48.355,-92.494,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319520,1,OK,0.6618299,-0.7225891,-0.1996150,0.0000000,-0.301,-48.379,-92.940,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319528,1,OK,0.6629898,-0.7212855,-0.2004788,0.0000000,0.792,-48.399,-93.342,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319536,1,OK,0.6643403,-0.7196293,-0.2019543,0.0000000,2.016,-48.409,-93.862,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319544,1,OK,0.6656694,-0.7179403,-0.2035827,0.0000000,3.240,-48.424,-94.385,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319552,1,OK,0.6668723,-0.7163092,-0.2053835,0.0000000,4.438,-48.495,-94.999,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319560,1,OK,0.6683552,-0.7145563,-0.2066655,0.0000000,5.711,-48.502,-95.584,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319568,1,OK,0.6700541,-0.7122178,-0.2092208,0.0000000,7.032,-48.537,-96.011,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319576,1,OK,0.6718728,-0.7100813,-0.2106455,0.0000000,8.364,-48.531,-96.527,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319584,1,OK,0.6740924,-0.7072753,-0.2129814,0.0000000,9.802,-48.560,-96.996,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319592,1,OK,0.6766725,-0.7041463,-0.2151565,0.0000000,11.316,-48.586,-97.589,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319600,1,OK,0.6791434,-0.7008384,-0.2181508,0.0000000,12.990,-48.651,-98.240,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319608,1,OK,0.6824779,-0.6967491,-0.2208272,0.0000000,14.756,-48.655,-98.894,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319616,1,OK,0.6859246,-0.6917044,-0.2259479,0.0000000,16.470,-48.707,-99.351,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319624,1,OK,0.6889236,-0.6870229,-0.2310492,0.0000000,17.842,-48.715,-99.847,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319632,1,OK,0.6913157,-0.6830294,-0.2356978,0.0000000,19.205,-48.765,-100.188,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319640,1,OK,0.6934765,-0.6800104,-0.2380675,0.0000000,20.512,-48.770,-100.637,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319648,1,OK,0.6954564,-0.6775598,-0.2392762,0.0000000,21.711,-48.767,-101.018,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319656,1,OK,0.6966729,-0.6767574,-0.2380049,0.0000000,22.875,-48.768,-101.432,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319664,1,OK,0.6972804,-0.6764190,-0.2371865,0.0000000,24.239,-48.838,-102.005,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319672,1,OK,0.6984233,-0.6755349,-0.2363419,0.0000000,25.687,-48.867,-102.650,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319680,1,OK,0.6987743,-0.6756683,-0.2349188,0.0000000,27.155,-48.914,-103.501,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319688,1,OK,0.6990927,-0.6759453,-0.2331680,0.0000000,28.507,-48.927,-104.263,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319696,1,OK,0.6998900,-0.6750841,-0.2332712,0.0000000,29.582,-48.955,-104.825,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319704,1,OK,0.7002147,-0.6751385,-0.2321365,0.0000000,30.377,-48.966,-105.323,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319712,1,OK,0.7006008,-0.6750642,-0.2311857,0.0000000,31.021,-48.991,-105.773,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319720,1,OK,0.7016898,-0.6735424,-0.2323190,0.0000000,31.502,-49.021,-106.229,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319728,1,OK,0.7030666,-0.6724838,-0.2312205,0.0000000,31.690,-48.993,-106.231,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319736,1,OK,0.7030669,-0.6734677,-0.2283381,0.0000000,31.690,-48.959,-106.743,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319744,1,OK,0.7030911,-0.6739844,-0.2267333,0.0000000,31.625,-48.902,-107.248,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319752,1,OK,0.7023680,-0.6753173,-0.2250016,0.0000000,31.645,-48.886,-108.177,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319760,1,OK,0.7014332,-0.6773631,-0.2217447,0.0000000,31.577,-48.944,-109.196,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319768,1,OK,0.7009000,-0.6791555,-0.2179150,0.0000000,31.353,-48.956,-109.788,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319776,1,OK,0.7006188,-0.6806208,-0.2142163,0.0000000,31.203,-48.902,-110.399,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319784,1,OK,0.7006477,-0.6816636,-0.2107782,0.0000000,30.878,-48.927,-110.830,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319792,1,OK,0.7014754,-0.6813001,-0.2091948,0.0000000,30.470,-48.912,-111.260,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319800,1,OK,0.7030460,-0.6800188,-0.2080883,0.0000000,30.079,-48.847,-111.829,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319808,1,OK,0.7044648,-0.6782449,-0.2090773,0.0000000,29.750,-48.871,-112.387,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319816,1,OK,0.7059558,-0.6766770,-0.2091281,0.0000000,29.490,-48.816,-113.006,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319824,1,OK,0.7068270,-0.6764855,-0.2067921,0.0000000,29.220,-48.775,-113.652,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319832,1,OK,0.7070597,-0.6776986,-0.2019683,0.0000000,28.860,-48.741,-114.138,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319840,1,OK,0.7067486,-0.6791863,-0.1980210,0.0000000,28.416,-48.740,-114.698,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319848,1,OK,0.7061845,-0.6803528,-0.1960192,0.0000000,27.958,-48.751,-115.132,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319856,1,OK,0.7061984,-0.6809782,-0.1937849,0.0000000,27.470,-48.676,-115.490,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319864,1,OK,0.7057965,-0.6819333,-0.1918811,0.0000000,26.954,-48.738,-115.916,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319872,1,OK,0.7063944,-0.6818673,-0.1899050,0.0000000,26.413,-48.681,-116.191,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319880,1,OK,0.7067008,-0.6818082,-0.1889752,0.0000000,25.880,-48.653,-116.857,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319888,1,OK,0.7069462,-0.6819215,-0.1876437,0.0000000,25.250,-48.621,-117.416,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319896,1,OK,0.7068338,-0.6825553,-0.1857530,0.0000000,24.672,-48.635,-117.989,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319904,1,OK,0.7070251,-0.6834580,-0.1816606,0.0000000,23.999,-48.569,-118.318,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319912,1,OK,0.7071690,-0.6838665,-0.1795510,0.0000000,23.206,-48.561,-118.628,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319920,1,OK,0.7068896,-0.6850655,-0.1760465,0.0000000,22.322,-48.550,-118.815,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319928,1,OK,0.7068200,-0.6861578,-0.1720263,0.0000000,21.279,-48.462,-119.270,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319936,1,OK,0.7071367,-0.6865158,-0.1692742,0.0000000,20.302,-48.438,-119.280,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319944,1,OK,0.7072903,-0.6870720,-0.1663506,0.0000000,19.130,-48.438,-119.306,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319952,1,OK,0.7078485,-0.6870665,-0.1639824,0.0000000,17.677,-48.419,-119.315,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319960,1,OK,0.7080176,-0.6877651,-0.1602815,0.0000000,16.021,-48.336,-119.354,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319968,1,OK,0.7075178,-0.6893197,-0.1557464,0.0000000,14.554,-48.299,-119.375,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319976,1,OK,0.7080485,-0.6898378,-0.1509673,0.0000000,13.298,-48.255,-119.297,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319984,1,OK,0.7083918,-0.6901728,-0.1477924,0.0000000,12.131,-48.308,-119.194,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,319992,1,OK,0.7093492,-0.6900827,-0.1435601,0.0000000,10.852,-48.192,-119.364,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320000,1,OK,0.7109566,-0.6890542,-0.1405167,0.0000000,9.559,-48.149,-119.414,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320008,1,OK,0.7122183,-0.6883511,-0.1375420,0.0000000,8.268,-48.144,-119.437,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320016,1,OK,0.7134655,-0.6878624,-0.1334629,0.0000000,7.052,-48.056,-119.593,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320024,1,OK,0.7143796,-0.6870215,-0.1329027,0.0000000,6.075,-48.125,-119.453,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320032,1,OK,0.7145103,-0.6872076,-0.1312275,0.0000000,4.986,-48.101,-119.500,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320040,1,OK,0.7144598,-0.6880026,-0.1272775,0.0000000,3.860,-48.039,-119.395,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320048,1,OK,0.7138841,-0.6893154,-0.1233443,0.0000000,2.572,-48.005,-119.394,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320056,1,OK,0.7124582,-0.6912942,-0.1204805,0.0000000,1.029,-47.985,-119.421,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320064,1,OK,0.7110245,-0.6933219,-0.1172557,0.0000000,-0.493,-47.990,-119.215,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320072,1,OK,0.7097848,-0.6953420,-0.1127166,0.0000000,-1.782,-47.967,-119.097,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320080,1,OK,0.7094718,-0.6960585,-0.1102381,0.0000000,-3.008,-47.953,-118.699,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,320088,1,OK,0.7089756,-0.6964415,-0.1110084,0.0000000,-4.603,-47.919,-118.164,0.0000000,0
