Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471472,1,OK,0.6034016,-0.7797197,-0.1671634,0,-13.858,-45.462,-80.981,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471480,1,OK,0.6037258,-0.7781538,-0.1731813,0,-12.828,-45.493,-80.835,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471488,1,OK,0.6052387,-0.7768485,-0.1737601,0,-11.749,-45.468,-80.501,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471496,1,OK,0.6064943,-0.7748963,-0.1780462,0,-10.485,-45.517,-80.194,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471504,1,OK,0.6071407,-0.7729257,-0.1842988,0,-9.343,-45.566,-80.251,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471512,1,OK,0.6085611,-0.7714729,-0.1856961,0,-8.217,-45.502,-80.211,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471520,1,OK,0.6095603,-0.7697418,-0.1895621,0,-7.178,-45.499,-80.48,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471528,1,OK,0.6099148,-0.7681102,-0.1949633,0,-6.123,-45.531,-80.808,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471536,1,OK,0.6107969,-0.7668147,-0.1972874,0,-5.004,-45.459,-80.984,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471544,1,OK,0.6119538,-0.7649616,-0.2008637,0,-3.797,-45.485,-81.236,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,471552,1,OK,0.6130662,-0.763469,-0.2031377,0,-2.561,-45.47,-81.367,0,0
